Customer,WO #,Invoice #,Date,Due Date,Total,Balance,Invoice Pay Status,WO Description,Summary
Slyh John & Ann,1753,i1693,2026-02-16 12:00 AM,2026-03-18 12:00 AM,32.72,32.72,OVERDUE,Paid INDEPTH A/C MAINTENANCE FOR FEBRUARY 2026/\CRPaid ck #024980 on 3/12/2026 part of amount $13529.71.\CRPSA Maintenance 4 units \CR\CR,"INDEPTH A/C MAINTENANCE FOR FEBRUARY 2026/\CRPSA service completed. Cleared drain lines, cleaned drain pans, changed filters and checked all electrical"
Slyh John & Ann,1949,i1873,2026-03-28 12:00 AM,2026-04-27 12:00 AM,0.00,0.00,NON-BILLABLE,MAIN HOUSE-NOT COOLING/\CRMH-AC not cooling,"MAIN HOUSE-NOT COOLING/\CRSystem wasn’t cooling, off on flow switch, enough water in SS2 to shut off the system, drain line was clear."
Slyh John & Ann,1945,i1940,2026-04-16 12:00 AM,2026-05-16 12:00 AM,526.00,526.00,OVERDUE,Paid UPSTAIRS A/C-NOT COOLING-OVER A WEEK/ \CRPaid ck #025069 on 04/23/2026 part of amount $6792.20-paid in full.,"UPSTAIRS A/C-NOT COOLING/\CR04/15/2026\CRFound a refrigerant leak in the condenser unit, filter drier, not holding charge. Added R410A for leak search. \CRC"
Slyh John & Ann,2071,i1976,2026-05-08 12:00 AM,2026-06-07 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR MAY 2026/\CR4 units \CR\CR,INDEPTH A/C MAINTENANCE FOR MAY 2026/\CRMaintenance completed by Pablo. \CRMaintenance completed. All units are working at this time.
"""Smith, Jimmy & Donna""",1594,i1546,2026-02-17 12:00 AM,2026-03-19 12:00 AM,1180.00,1180.00,OVERDUE,Paid REME HALO/\CRNeed to replace 4 Remi Halo Catalyst cells.\CRPaid ck 6019 on 02/18/2026,REME HALO/\CRReplaced all Rema-Halo cells .\CR
"""Smith, Jimmy & Donna""",1776,i1711,2026-02-18 12:00 AM,2026-03-20 12:00 AM,11961.00,11961.00,OVERDUE,"Paid 1- Lennox 4ton EL18 variable output system w/S40 communicating temperature/humidity controller.\CR(EL18KCV-048 condensing unit, CBK48MV-048 air han",MAIN LIVING AREA/Installed system and charged running normal at this time.
"""Smith, Jimmy & Donna""",1749,i1713,2026-02-17 12:00 AM,2026-03-19 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR FEBRUARY 2026/\CR4-units \CR,INDEPTH A/C MAINTENANCE FOR FEBRUARY 2026/\CRMaintenance completed by Pablo/Gabriel.  \CRMain house system wasn’t cooling. They need PCB board and new tra
"""Smith, Jimmy & Donna""",1719,i1727,2026-02-02 12:00 AM,2026-03-04 12:00 AM,0.00,0.00,NON-BILLABLE,PROBLEM WITH UNIT-NOT SURE WHAT IS GOING ON/\CRNo charge.,"PROBLEM WITH UNIT-NOT SURE WHAT IS GOING ON/\CRMr. Smith says that when the heat turns on, it trips the circuit breaker for the master bedroom lights. I"
"""Smith, Jimmy & Donna""",2095,i1999,2026-05-01 12:00 AM,2026-05-31 12:00 AM,1400.00,1400.00,OVERDUE,Paid Planned Service Agreement Yearly Invoice. \CRCovers: 4-units\CRPaid by cc on 4/6/2026. Contract paid in full.,Planned Service Agreement Yearly Invoice. \CRCovers: 4-units\CRInvoice paid by cc on 4/6/2026. Contract paid in full.
"""Smith, Jimmy & Donna""",2182,i2132,2026-05-29 12:00 AM,2026-06-28 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR MAY 2026/\CR4-units \CR,"INDEPTH A/C MAINTENANCE FOR MAY 2026/\CRCompleted maintenance by Gabriel. \CRCleared the drain lines, cleaned drain pans, changed filters (supplied by cus"
"""Smith, Joshua & Christina""",1833,i1776,2026-03-04 12:00 AM,2026-04-03 12:00 AM,0.00,0.00,NON-BILLABLE,"INDEPTH A/C MAINTENANCE FOR JANUARY 2026/\CR3-Central air conditioning systems, 1-ductlesss mini split & 1-wine room system.\CRNOTE: Filters on site until","INDEPTH A/C MAINTENANCE FOR JANUARY 2026/\CRMaintenance completed by Gabriel and Pablo. \CRChanged filters, checked capacitors, and vacuumed drain lines."
"""Smith, Joshua & Christina""",1937,i1852,2026-04-02 12:00 AM,2026-05-02 12:00 AM,1275.00,1275.00,OVERDUE,Paid 2ND FLOOR-UNIT/$1275.00\CRNeed to replace warranty condenser coil.\CRPaid ACH on 04/14/2026.,2ND FLOOR-UNIT/\CRRemoved leaking condenser coil. Installed warranty coil and new liquid line drier. Pressured test and vacuum lines. Recharged system.
"""Smith, Joshua & Christina""",2087,i1991,2026-05-01 12:00 AM,2026-05-31 12:00 AM,1600.00,1600.00,OVERDUE,"Paid Planned Service Agreement Yearly Invoice. \CR3-Central air conditioning systems, 1-ductlesss mini split & 1-wine room system.\CRPaid ACH on 05/08/202","Planned Service Agreement Yearly Invoice. \CR3-Central air conditioning systems, 1-ductlesss mini split & 1-wine room system.\CR\CR"
"""Smith, Joshua & Christina""",2263,i2195,2026-06-17 12:00 AM,2026-07-17 12:00 AM,0.00,0.00,NON-BILLABLE,"INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CR3-Central air conditioning systems, 1-ductlesss mini split & 1-wine room system.\CR","INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRMaintenance completed by Ritter/Pablo. \CRMaintenance completed units are working at this time, vacuumed drain li"
"""Soto, Paulina""",2135,i2080,2026-05-14 12:00 AM,2026-06-13 12:00 AM,170.00,170.00,OVERDUE,Call when on the way 561-279-0872\CRPERFORM MAINTENANCE ON 1 UNIT/\CR,"PERFORM MAINTENANCE ON 1 UNIT/\CRMaintenance completed by Gabriel.\CRCleared drain line, cleaned pan, changed filter, and checked all electrical component"
"""SS Palm Beach, LLC""",1655,i1633,2026-01-12 12:00 AM,2026-02-11 12:00 AM,190.00,190.00,OVERDUE,Paid KITCHEN A/C-#51-NOT COOLING-TRIPPING OUT ON ERROR CODE/ \CRPaid ACH on 2/10/2026 part of amount $2592.25.,"KITCHEN A/C-#51-NOT COOLING-TRIPPING OUT ON ERROR CODE/ \CRFound blower motor not working, harnes and control board are fine. Need to replace motor. Rep"
"""SS Palm Beach, LLC""",1811,i1754,2026-02-26 12:00 AM,2026-03-28 12:00 AM,125.00,125.00,OVERDUE,"Paid BOWLING/ARCADE AREA-A/C RUNNING, BUT THE COMPRESSOR IS NOT/\CRFrankie placed the call.\CRPaid ACH on 03/10/2026.","BOWLING/ARCADE AREA-A/C RUNNING, BUT THE COMPRESSOR IS NOT/\CRChecked system, found a bad 35 mf capacitor, replace capacitor (customer provided the part"
"""SS Palm Beach, LLC""",1852,i1848,2026-04-01 12:00 AM,2026-05-01 12:00 AM,9620.00,9620.00,OVERDUE,Paid PUMP SYSTEM FOR THE POTABLE HOUSE WATER/$9620.00\CRPaid ACH on 3/23/2026-paid 50%-$4810.00-Total job is  $9620.00.\CRPaid ACH on 4/17/2026-paid other,PUMP SYSTEM FOR THE POTABLE HOUSE WATER/\CRRemove & dispose of the existing pump system for the potable house. Installed with new pump assembly and  Che
"""SS Palm Beach, LLC""",2062,i1978,2026-04-28 12:00 AM,2026-05-28 12:00 AM,95.00,95.00,OVERDUE,WINE COOLER-NOT WORKING/\CRFrankie placed call with Jim.,WINE COOLER-NOT WORKING/\CR4/28\CRFound unit low on refrigerant. Not worth repairing. Frankie going to replace.
"""SS Palm Beach, LLC""",2190,i2071,2026-05-22 12:00 AM,2026-06-21 12:00 AM,1439.00,1439.00,OVERDUE,Paid COOLING TOWER-PUMP #3/\CRPaid ACH on 06/23/2026. \CR,COOLING TOWER-PUMP #3/\CR5/20/2026-Removed leaky tower pump #3 and took to motor shop for restoration.  \CR5/22-Picked up pump and reinstalled with new lo
"""SS Palm Beach, LLC""",2063,i2139,2026-05-20 12:00 AM,2026-06-19 12:00 AM,750.00,750.00,OVERDUE,Paid TOWER CLEANING/\CRPaid ACH on 06/23/2026.,"TOWER CLEANING/\CR5/20\CRShut down towers and cleaned. Replaced belts supplied by maintenance, greased all bearings. \CRNote: Valves to isolate towers are n"
"""SS Palm Beach, LLC""",2354,i2219,2026-06-25 12:00 AM,2026-07-25 12:00 AM,834.00,834.00,DUE,2ND FLOOR-GIRLS ROOM-UNIT #3/$834.00\CRNeed to replace defective control board on HP#3. System continues to shut off on high pressure lockout.  Operatin,2ND FLOOR-GIRLS ROOM-UNIT #3/\CR6/25\CRReplaced head pressure control supplied by maintenance was out of range. Replaced control board. Checked system ope
"""SS Palm Beach, LLC""",2335,i2265,2026-06-23 12:00 AM,2026-07-23 12:00 AM,0.00,0.00,NON-BILLABLE,2ND FLOOR-GIRLS ROOM-UNIT #3-HAS HIGH PRESSURE CODE/\CRAll billing on work order #2354.\CR,"2ND FLOOR-GIRLS ROOM-UNIT #3-HAS HIGH PRESSURE CODE/\CR6/23\CRFound high pressure control open, installed one furnished by maintenance and start up. Found"
Steffen Donald,2032,i1942,2026-04-20 12:00 AM,2026-05-20 12:00 AM,285.00,285.00,OVERDUE,Paid PERFORM MAINTENANCE FOR THE SUMMER-2 UNITS/ \CRPaid ck #0000010063 on 5/8/2026.\CR,"PERFORM MAINTENANCE FOR THE SUMMER- 2 UNITS/\CRMaintenance completed by Gabriel. \CRCleared drains, cleaned drain pans, changed filters, and checked all e"
"""Stenzel, Darryl & Pilar""",1523,i1866,2026-03-11 12:00 AM,2026-04-10 12:00 AM,0.00,0.00,NON-BILLABLE,INSTALL GRILLS/\CRGrills supplied by customer.,INSTALL GRILLS/\CRReplaced grills.
"""Swaney, William""",1894,i1813,2026-03-13 12:00 AM,2026-04-12 12:00 AM,832.00,832.00,OVERDUE,Paid MEDIA/GUEST/FAMILY ROOM AHU/$832.00\CRNeed evaporator coil that is covered under warranty for the media/guest/family area.\CRPaid ck #0067502093 on 0,"MEDIA/GUEST/FAMILY ROOM AHU/\CRReplaced warranty evaporator coil. Checked operation, unit working normal at this time."
"""Swaney, William""",1903,i1824,2026-03-23 12:00 AM,2026-04-22 12:00 AM,489.15,489.15,OVERDUE,Paid Roberto resent this invoice on 04/16/2026\CRPOOL HEATER-NEED TO REPLACE CONDENSER FAN MOTOR/\CRPaid ck #0072596757 on 04/24/2026 part of amount $2700,POOL HEATER/\CRReplaced pool heater condenser fan motor. \CRNOTE: rain delay.
"""Swaney, William""",1946,i1884,2026-03-27 12:00 AM,2026-04-26 12:00 AM,0.00,0.00,NON-BILLABLE,KITCHEN AREA-UNIT #3-ICED UP/\CRRoberto shut unit off-call when on the way 561-239-5010\CRRobert credit invoice in 04/16/2026-per customer discussed with,"KITCHEN AREA-UNIT #3-ICED UP/\CR3/27\CRUnit off on arrival. Started up. Checked refrigerant charge, found normal. Checked blower motor and contactor, foun"
"""Swaney, William""",1962,i1886,2026-04-01 12:00 AM,2026-05-01 12:00 AM,2700.00,2700.00,OVERDUE,Paid Planned Service Agreement Yearly Invoice.\CR9 central units & 1 Wine cooler\CRPaid ck #0071202062 on 04/14/2026 part of amount $2965.00.\CRPaid ck #007,Planned Service Agreement Yearly Invoice.\CR9 central units & 1 Wine cooler
"""Swaney, William""",1985,i1911,2026-04-07 12:00 AM,2026-05-07 12:00 AM,800.00,800.00,OVERDUE,Paid KITCHEN AREA/\CRRoberto placed the call.\CRPaid portion of invoice ck #0071202062 on 04/14/2026-$265.00 part of amount $2965.00 resent invoice to Rob,"KITCHEN AREA/\CRChecked system, found a bad blower motor, system out of warranty. Picked up blower motor and replaced. Checked operation, all working no"
"""Swaney, William""",2006,i1925,2026-04-21 12:00 AM,2026-05-21 12:00 AM,0.00,0.00,NON-BILLABLE,"INDEPTH A/C MAINTENANCE FOR APRIL 2026/\CR9 central units & 1 Wine cooler, peek at the pool heaters-2 men all day -complete in one day. NOTE: Master Bed",INDEPTH A/C MAINTENANCE FOR APRIL 2026/\CRMaintenance completed by Gabriel/Pablo. \CRDuring maintenance found system #5 garage/Roberto Office not cooling
"""Swaney, William""",2326,i2210,2026-06-22 12:00 AM,2026-07-22 12:00 AM,237.50,237.50,DUE,MEDIA ROOM AREA-GUEST BEDROOM-NOT COOLING/,"MEDIA ROOM AREA-GUEST BEDROOM-NOT COOLING/\CRChecked all system, didn’t found any problem, the equipment is cooling with 20 degrees TD, 120/300 psi. Che"
Swanson Judith,1518,i1459,2026-01-08 12:00 AM,2026-02-07 12:00 AM,0.00,0.00,NON-BILLABLE,IN-DEPTH A/C MAINTENANC FOR OCTOBER 2025/\CRNeed 10ft ladder for sun room system or the telescope ladder.\CR3-Units,IN-DEPTH A/C MAINTENANC FOR OCTOBER 2025/\CRMaintenance complete. Found a cracked horizontal drain pan in master bedroom air handler unit. \CRNeed to repl
Swanson Judith,1740,i1681,2026-02-11 12:00 AM,2026-03-13 12:00 AM,1193.37,1193.37,OVERDUE,MASTER BEDROOM AIR HANDLER/$893.37 + $300.00 = $1193.37\CRNeed to replace cracked horizontal drain pan that is coved under warranty. Replace insulation,"MASTER BEDROOM AIR HANDLER/\CR2/6-replaced drain pan. Also, at this time found evaporator with a leak. Need to return with evaporator. \CR2/11-replaced wa"
Swanson Judith,1885,i1810,2026-03-23 12:00 AM,2026-04-22 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR JANUARY 2026/\CR3-Units,"INDEPTH A/C MAINTENANCE FOR JANUARY 2026/\CRMaintenance complete by Gabriel. \CRCleared drain lines, cleaned drain pans, changed filters, and checked all"
Swanson Judith,2097,i2001,2026-05-01 12:00 AM,2026-05-31 12:00 AM,1100.00,1100.00,OVERDUE,Paid Planned Service Agreement Yearly billing.\CRPaid 04/14/2026-ck #8422\CR,Planned Service Agreement Yearly billing.\CRPaid 04/14/2026-ck #8422\CR
Swanson Judith,2221,i2106,2026-06-02 12:00 AM,2026-07-02 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CR,"INDEPTH A/C MAINTENANCE FOR JUNE 2026/\CRMaintenance complete by Gabriel/Ritter. \CRCleared drain lines, cleaned drain pans, changed filters, and checked"
Swanson Judith,2244,i2164,2026-06-11 12:00 AM,2026-07-11 12:00 AM,0.00,0.00,NON-BILLABLE,Mrs. Called on 6/10/2026-unit still not working 80 deg.....wants between 8:30-9 tomorrow\CRSMALL UNIT-NOT WORKING/,"SMALL UNIT-NOT WORKING/\CR6/2-during maintenance found sunroom system frozen. Turned fan to ""on"" at the thermostat. Need to come back for leak search.\CRC"
Swanson Judith,2299,i2184,2026-06-17 12:00 AM,2026-07-17 12:00 AM,0.00,0.00,NON-BILLABLE,SUN ROOM AREA-A/C NOT WORKING/,"SUN ROOM AREA-A/C NOT WORKING/\CRFound the unit off at the thermostat when calling for cool, the condenser didn't turn on. Checked refrigerant levels an"
"""Tapper, Al""",1650,i1611,2026-01-09 12:00 AM,2026-02-08 12:00 AM,1277.00,1277.00,OVERDUE,Paid MAIN A/C UNIT-NOT COOLING/\CRA/c not cooling in the house.\CRPaid ck#024843 on 02/10/2026\CR,"MAIN A/C UNIT-NOT COOLING/\CRChecked both systems, found bad dual capacitors in each condensing unit. Installed new capacitors. Once main unit was runni"
"""Tapper, Al""",1680,i1631,2026-01-22 12:00 AM,2026-02-21 12:00 AM,0.00,0.00,NON-BILLABLE,"MAIN HOUSE/$1277 billed on work order #1650/ \CRNeed to replace air handler coil, drain pan and TXV.","MAIN HOUSE/\CRReplaced evaporator coil, TXV and horizontal drain pan in main house air handler unit. Added R410A. System is working."
The Addison,2292,i2174,2026-06-12 12:00 AM,2026-07-12 12:00 AM,0.00,0.00,NON-BILLABLE,SUVEY UNIT FOR A/C REPLACEMENT AND QUOTE FOR 2-ICE MACHINES MAINTENANCE FOR 4X'S A YEAR/\CR,SUVEY UNIT FOR A/C REPLACEMENT AND QUOTE FOR 2-ICE MACHINES MAINTENANCE FOR 4X'S A YEAR/\CRRobert Sanabia surveyed equipment and will quote on a service
The Sailfish Club of Florida,1529,i1474,2026-01-12 12:00 AM,2026-02-11 12:00 AM,890.00,890.00,OVERDUE,Paid CONTINENTAL COOLER OUTSIDE BAR/$890.00\CRNeed to replace drain pan in Continental cooler for Outside Bar.\CRPaid ck #10002125 on 02/10/2026 part of a,CONTINENTAL COOLER OUTSIDE BAR/\CR1/12\CRInstalled new drain pan.
The Sailfish Club of Florida,1590,i1539,2026-01-07 12:00 AM,2026-02-06 12:00 AM,0.00,0.00,NON-BILLABLE,FILTER CHANGE FOR DECEMBER 2025/ \CRFilter Change Service \CR,FILTER CHANGE FOR DECEMBER 2025/ \CRWashed condensers and package units. Changed all filters.
The Sailfish Club of Florida,1597,i1549,2026-01-13 12:00 AM,2026-02-12 12:00 AM,3030.78,3030.78,OVERDUE,Paid TRUE REACH IN-OUTSIDE BAR AREA/\CRNeed to replace drain pan assembly for True reach in cooler in outside bar.\CRPaid ck #10002125 on 02/10/2026 part,"TRUE REACH IN-OUTSIDE BAR AREA/\CR1/12\CRDisassembled evaporator section and replaced drain pan. Silicone in place. Checked operation, all working normal"
The Sailfish Club of Florida,1604,i1551,2026-01-01 12:00 AM,2026-01-31 12:00 AM,3225.00,3225.00,OVERDUE,Paid Labor Maintenance Agreement Monthly Invoice. \CRPaid ck# 10002066 on 1/27/2026\CR,Labor Maintenance Agreement Monthly Invoice. \CR
The Sailfish Club of Florida,1600,i1584,2026-01-06 12:00 AM,2026-02-05 12:00 AM,0.00,0.00,NON-BILLABLE,ICE MACHINE AND VENTILATION SERVICE FOR JANUARY 2026/\CRIce Machine Service and Ventilation Service,ICE MACHINE AND VENTILATION SERVICE FOR JANUARY 2026/\CRCompleted by Jim.\CRIce machine and ventilation service completed.
The Sailfish Club of Florida,1712,i1660,2026-02-02 12:00 AM,2026-03-04 12:00 AM,3225.00,3225.00,OVERDUE,Paid Labor Maintenance Agreement Monthly Invoice. \CRPaid ck #10002211 on 03/03/2026.\CR,Labor Maintenance Agreement Monthly Invoice. \CR
The Sailfish Club of Florida,1714,i1662,2026-02-05 12:00 AM,2026-03-07 12:00 AM,1431.77,1431.77,OVERDUE,Paid MAIN KITCHEN-WALK IN FREEZER-20 DEG/\CRPaid ck #10002236 on 03/10/2026,"MAIN KITCHEN-WALK IN FREEZER-20 DEG/\CR02/03/26-walk in freezer at 20°. Found system in bypass. Added R404A to system. Let unit run box, pulling tempera"
The Sailfish Club of Florida,1742,i1687,2026-02-10 12:00 AM,2026-03-12 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH ICE MACHINE CLEANING-PER CUSTOMER'S REQUEST/,INDEPTH ICE MACHINE CLEANING-PER CUSTOMER'S REQUEST/\CRCleaned 4 ice machines and bins.
The Sailfish Club of Florida,1763,i1701,2026-02-23 12:00 AM,2026-03-25 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINATENANCE FOR FEBRUARY 2026/\CRIn-depth Service Including Filters \CR,INDEPTH A/C MAINATENANCE FOR FEBRUARY 2026/\CRMaintenance completed by Gabriel/Pablo/Robert Sammy \CR02/23/2026\CRStarted maintenance around the pool area.
The Sailfish Club of Florida,1829,i1764,2026-03-02 12:00 AM,2026-04-01 12:00 AM,3225.00,3225.00,OVERDUE,Paid Labor Maintenance Agreement Monthly Invoice. \CRPaid ck #10002326 on 03/31/2026.,Labor Maintenance Agreement Monthly Invoice. \CR
The Sailfish Club of Florida,1819,i1765,2026-03-10 12:00 AM,2026-04-09 12:00 AM,725.06,725.06,OVERDUE,Paid MAIN BAR-NORTH END AREA-UNDERCOUNTER REACH IN-NOT COOLING/\CREthan called it in.\CRCheck #10002366 on 04/08/2026.,MAIN BAR-NORTH END AREA-UNDERCOUNTER REACH IN-NOT COOLING/\CR2/27\CRFound bearings out in evaporator motor. Will order OEM motor. Have to return. \CR3/10\CRIn
The Sailfish Club of Florida,1866,i1797,2026-03-09 12:00 AM,2026-04-08 12:00 AM,0.00,0.00,NON-BILLABLE,MAIN BAR AREA-WINE ROOM-NOT WORKING/,"MAIN BAR AREA-WINE ROOM-NOT WORKING/\CRDarryl asked about the Men's Bar/but after speaking to Frandy, we believe it the same one as the one that needs t"
The Sailfish Club of Florida,1925,i1851,2026-03-20 12:00 AM,2026-04-19 12:00 AM,0.00,0.00,NON-BILLABLE,MAIN KITCHEN AREA-2-SMALL COOLERS-LEAKING/\CRSeth placed the call.,MAIN KITCHEN AREA-2-SMALL COOLERS-LEAKING/\CRCleared drain line and vacuum water out the cooler in hot line.
The Sailfish Club of Florida,1938,i1857,2026-03-25 12:00 AM,2026-04-24 12:00 AM,0.00,0.00,NON-BILLABLE,MAINTENANCE AND SECURITIY OFFICE-MINI SPLIT-NO PRESSURE/COMPRESSOR MAKING NOISE/\CRFrandy placed the service call.,MAINTENANCE AND SECURITIY OFFICE-MINI SPLIT-NO PRESSURE/COMPRESSOR MAKING NOISE/\CR3/25\CRFound unit low on refrigerant. Repaired leak in condenser coil w
The Sailfish Club of Florida,1844,i1874,2026-03-30 12:00 AM,2026-04-29 12:00 AM,0.00,0.00,NON-BILLABLE,REFRIGERATION  MAINTENANCE FOR MARCH 2026/\CRRefrigeration Service,REFRIGERATION  MAINTENANCE FOR MARCH 2026/\CRCompleted by Pablo/Jim. \CR3/10\CRContinue Service. Have to return. \CR3/12\CRContinued service.\CR3/30\CRCompleted ref
The Sailfish Club of Florida,1957,i1877,2026-04-02 12:00 AM,2026-05-02 12:00 AM,0.00,0.00,NON-BILLABLE,FILTER CHANGE FOR APRIL 2026/\CRFilter Change Service,FILTER CHANGE FOR APRIL 2026/\CRMaintenance completed by Gabriel/Pablo. \CRFilter change completed.
The Sailfish Club of Florida,1961,i1885,2026-04-01 12:00 AM,2026-05-01 12:00 AM,3225.00,3225.00,OVERDUE,Paid Labor Maintenance Agreement Monthly Invoice. \CRPaid ck #10002453 on 05/01/2026.\CR,Labor Maintenance Agreement Monthly Invoice. \CR
The Sailfish Club of Florida,1995,i1918,2026-04-07 12:00 AM,2026-05-07 12:00 AM,0.00,0.00,NON-BILLABLE,"KITCHEN-CAPTIVE AIR-FRESH AIR UNIT, MINI SPLIT-MAINTENANCE/SECURITY, AND DOC MASTER'S OFFICE/ \CRCaptive air\CRFresh air unit for the kitchen, Mini split","KITCHEN-CAPTIVE AIR-FRESH AIR UNIT, MINI SPLIT-MAINTENANCE/SECURITY, AND DOC MASTER'S OFFICE/ \CRCaptive air unit for the kitchen compressor locked out"
The Sailfish Club of Florida,2009,i1932,2026-04-11 12:00 AM,2026-05-11 12:00 AM,0.00,0.00,NON-BILLABLE,PERLICK BEER REACH IN COOLER-NOT WORKING/\CRBeer cooler,PERLICK BEER REACH IN COOLER-NOT WORKING/\CRChecked Perlick reach in cooler. Tripping GFI. Tried to install a new start kit. Still tripping.\CRNeed new co
The Sailfish Club of Florida,2031,i1960,2026-04-17 12:00 AM,2026-05-17 12:00 AM,0.00,0.00,NON-BILLABLE,PASTRY AREA-A/C-NOT WORKING/\CRSeth placed the call via text on work phone.,PASTRY AREA-A/C-NOT WORKING/\CR4/17\CRFound Fresh Air unit locked out on High Pressure. Reset found two condenser fan motors out. Also condenser coil is s
The Sailfish Club of Florida,2085,i1988,2026-06-29 12:00 AM,2026-07-29 12:00 AM,126760.00,126760.00,DUE,50% Deposit 1- Captive Aire CAS-HVAC-E602-20-30T- DOAS ROOF TOP REPLACEMENT PACKAGE UNIT/\CRINSTALLATION DETAILS\CRRemoved & disposed of the existing Capt,DOAS ROOF TOP REPLACEMENT PACKAGE UNIT/\CR1- Captive Aire CAS-HVAC-E602-20-30T- DOAS ROOF TOP REPLACEMENT PACKAGE UNIT/\CR
